2026-06-05 15:42:42.084 | INFO     | nure.image_sources:collect_amazon_images:178 - Amazon 'Aashirvaad Atta with Millets': 2 URLs
2026-06-05 17:27:42.552 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d4909d6bd5df | File: d4909d6bd5df_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1778655936306-730.png
2026-06-05 17:27:42.823 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d4909d6bd5df | File: d4909d6bd5df_012.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/4701abb5-092f-4b33-8775-a8234d3547f9.png
2026-06-05 17:27:43.059 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d4909d6bd5df | File: d4909d6bd5df_013.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/9ccc8b60-0a5c-4956-af7f-798cf1d4f585.png
2026-06-05 17:28:39.065 | INFO     | __main__:download_product_images:223 - Product e4876853a2c6 has 0 images (min 10). Using Playwright fallback.
2026-06-05 17:28:42.629 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Laxmi Chana Dal': 15 URLs
2026-06-05 17:28:45.973 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Laxmi Chana Dal
2026-06-05 17:28:45.973 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Laxmi Chana Dal': 0 URLs
2026-06-05 17:28:48.248 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Laxmi Chana Dal': 1 URLs
2026-06-05 17:28:50.932 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Laxmi Chana Dal': 0 URLs
2026-06-05 17:28:51.130 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e4876853a2c6 | File: e4876853a2c6_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/72b6d382-30b8-4aff-984d-9b4a4b6252e4.png
2026-06-05 17:28:51.411 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e4876853a2c6 | File: e4876853a2c6_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/9ccc8b60-0a5c-4956-af7f-798cf1d4f585.png
2026-06-05 17:28:51.656 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e4876853a2c6 | File: e4876853a2c6_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/cc621f07-2aa2-407e-b764-06dc2e6c979b.png
2026-06-05 17:28:51.890 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e4876853a2c6 | File: e4876853a2c6_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f97ab23a-b1fa-41f1-be54-14e8323a04ae.png
2026-06-05 17:28:52.120 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e4876853a2c6 | File: e4876853a2c6_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/89c73c28-0ab5-4f86-a0d3-1a0e34724a81.png
2026-06-05 17:28:52.354 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e4876853a2c6 | File: e4876853a2c6_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/1633253e-8ca3-47c7-88a6-b3358bc2bc61.png
2026-06-05 17:28:52.586 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e4876853a2c6 | File: e4876853a2c6_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ece92beb-c310-4ef0-8b4a-c8006ed8d842.png
2026-06-05 17:28:52.825 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e4876853a2c6 | File: e4876853a2c6_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776170193370-410.png
2026-06-05 17:28:53.069 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e4876853a2c6 | File: e4876853a2c6_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8f0c5b36-ed5f-4d14-aa4f-538d1798cd81.png
2026-06-05 17:28:53.310 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e4876853a2c6 | File: e4876853a2c6_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/4c138c46-341f-446d-afc2-a2d6f517eefe.png
2026-06-05 17:28:53.560 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e4876853a2c6 | File: e4876853a2c6_010.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/b555378c-1582-4893-b233-43c54f269334.png
2026-06-05 17:28:53.814 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e4876853a2c6 | File: e4876853a2c6_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6b6aebe3-c079-44af-8124-3da152d1a2dd.png
2026-06-05 17:28:54.066 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e4876853a2c6 | File: e4876853a2c6_012.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/24bd3e0b-939f-48a9-a5bb-15e7f2009697.png
2026-06-05 17:31:34.444 | INFO     | __main__:download_product_images:223 - Product e629089214e5 has 0 images (min 10). Using Playwright fallback.
2026-06-05 17:31:37.796 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Hero Salade de Chana Dal': 15 URLs
2026-06-05 17:31:41.157 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Hero Salade de Chana Dal
2026-06-05 17:31:41.157 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Hero Salade de Chana Dal': 0 URLs
2026-06-05 17:31:46.182 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for jiomart on Hero Salade de Chana Dal
2026-06-05 17:31:46.183 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Hero Salade de Chana Dal': 0 URLs
2026-06-05 17:31:48.729 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Hero Salade de Chana Dal 220 g': 0 URLs
2026-06-05 17:31:48.865 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/58b3bb48-cfea-4f6c-85b4-9e3de35adcee.png
2026-06-05 17:31:49.147 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/bfbb365d-9ad0-42a9-821e-0c0606d5f2d3.png
2026-06-05 17:31:49.373 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/72b6d382-30b8-4aff-984d-9b4a4b6252e4.png
2026-06-05 17:31:49.614 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/cc621f07-2aa2-407e-b764-06dc2e6c979b.png
2026-06-05 17:31:49.860 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ece92beb-c310-4ef0-8b4a-c8006ed8d842.png
2026-06-05 17:31:50.097 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/89c73c28-0ab5-4f86-a0d3-1a0e34724a81.png
2026-06-05 17:31:50.353 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/baa1d309-8797-4882-a7e9-d1d479d221b8.png
2026-06-05 17:31:50.600 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/0d7be3e9-be3e-4fa3-8507-0c6d1dd7f31f.png
2026-06-05 17:31:50.844 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/82f88731-9539-4333-b24d-169dc12ead21.png
2026-06-05 17:31:51.118 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/fc21c27d-f16e-4e17-adf5-81e2a94c18d7.png
2026-06-05 17:31:51.347 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_010.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6b6aebe3-c079-44af-8124-3da152d1a2dd.png
2026-06-05 17:31:51.585 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776170193370-410.png
2026-06-05 17:31:51.832 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_012.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f97ab23a-b1fa-41f1-be54-14e8323a04ae.png
2026-06-05 17:31:52.070 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e629089214e5 | File: e629089214e5_013.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771342312390-24.png
2026-06-05 17:33:31.421 | INFO     | __main__:download_product_images:223 - Product 7268ff5a15a8 has 0 images (min 10). Using Playwright fallback.
2026-06-05 17:33:34.725 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Heera chana dal': 15 URLs
2026-06-05 17:33:38.102 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Heera chana dal
2026-06-05 17:33:38.102 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Heera chana dal': 0 URLs
2026-06-05 17:33:40.914 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Heera chana dal': 1 URLs
2026-06-05 17:33:43.491 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Heera chana dal 200g': 0 URLs
2026-06-05 17:33:43.624 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/72b6d382-30b8-4aff-984d-9b4a4b6252e4.png
2026-06-05 17:33:43.907 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ece92beb-c310-4ef0-8b4a-c8006ed8d842.png
2026-06-05 17:33:44.136 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/9ccc8b60-0a5c-4956-af7f-798cf1d4f585.png
2026-06-05 17:33:44.367 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/89c73c28-0ab5-4f86-a0d3-1a0e34724a81.png
2026-06-05 17:33:44.604 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f97ab23a-b1fa-41f1-be54-14e8323a04ae.png
2026-06-05 17:33:44.835 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/cc621f07-2aa2-407e-b764-06dc2e6c979b.png
2026-06-05 17:33:45.077 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/58b3bb48-cfea-4f6c-85b4-9e3de35adcee.png
2026-06-05 17:33:45.325 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/82f88731-9539-4333-b24d-169dc12ead21.png
2026-06-05 17:33:45.578 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776170193370-410.png
2026-06-05 17:33:45.820 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6b6aebe3-c079-44af-8124-3da152d1a2dd.png
2026-06-05 17:33:46.060 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_010.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/484c2557-7300-4cc6-9816-a615bfc9b1a5.png
2026-06-05 17:33:46.313 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/b555378c-1582-4893-b233-43c54f269334.png
2026-06-05 17:33:46.559 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_012.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771342312390-24.png
2026-06-05 17:33:46.807 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 7268ff5a15a8 | File: 7268ff5a15a8_013.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/1633253e-8ca3-47c7-88a6-b3358bc2bc61.png
2026-06-05 17:33:49.443 | INFO     | nure.image_sources:collect_amazon_images:178 - Amazon 'Ammaas Roasted Chana Dal': 2 URLs
2026-06-05 17:33:51.136 | INFO     | nure.image_sources:collect_bing_images:149 - Bing 'Ammaas Roasted Chana Dal': 0 URLs
2026-06-05 17:34:27.856 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_000.jpg | Source: amazon | URL: https://m.media-amazon.com/images/I/31Ip4aURUpL.png
2026-06-05 17:34:28.638 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_001.jpg | Source: amazon | URL: https://m.media-amazon.com/images/I/71w7s6kupvL.jpg
2026-06-05 17:34:28.791 | INFO     | __main__:download_product_images:223 - Product f3b94f06dcc2 has 2 images (min 10). Using Playwright fallback.
2026-06-05 17:34:32.319 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Ammaas Roasted Chana Dal': 15 URLs
2026-06-05 17:34:35.710 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Ammaas Roasted Chana Dal
2026-06-05 17:34:35.711 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Ammaas Roasted Chana Dal': 0 URLs
2026-06-05 17:34:38.058 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Ammaas Roasted Chana Dal': 1 URLs
2026-06-05 17:34:40.801 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Ammaas Roasted Chana Dal': 0 URLs
2026-06-05 17:34:40.982 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ece92beb-c310-4ef0-8b4a-c8006ed8d842.png
2026-06-05 17:34:41.347 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/58b3bb48-cfea-4f6c-85b4-9e3de35adcee.png
2026-06-05 17:34:41.597 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/baa1d309-8797-4882-a7e9-d1d479d221b8.png
2026-06-05 17:34:41.862 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1775625358577-339.png
2026-06-05 17:34:42.143 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/45bda01a-235a-4fa4-84c0-5dfd6b5a11f2.png
2026-06-05 17:34:42.400 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/fe7ad4ea-3619-4e8b-b378-14d81b3dcc0f.png
2026-06-05 17:34:42.677 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1779256334018-402.png
2026-06-05 17:34:42.945 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776251241311-563.png
2026-06-05 17:34:43.255 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_010.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f736a140-a543-4719-b943-75895a9a5285.png
2026-06-05 17:34:43.562 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6f594328-bacf-4b58-ace0-6abb8d22dcc7.png
2026-06-05 17:34:44.012 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_012.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771221584742-1107.png
2026-06-05 17:34:44.256 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_013.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/141094a1-a4dd-4054-9ad5-1b7a03ccd0fa.png
2026-06-05 17:34:44.585 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: f3b94f06dcc2 | File: f3b94f06dcc2_014.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/34902a70-3bcc-4a0b-8d37-94768c10b85e.png
2026-06-05 17:34:47.959 | INFO     | nure.image_sources:collect_amazon_images:178 - Amazon 'Swad Chana dal Namkeen': 2 URLs
2026-06-05 17:34:49.932 | INFO     | nure.image_sources:collect_bing_images:149 - Bing 'Swad Chana dal Namkeen': 0 URLs
2026-06-05 17:35:26.719 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 4eb5f946c8a2 | File: 4eb5f946c8a2_000.jpg | Source: amazon | URL: https://m.media-amazon.com/images/I/31Ip4aURUpL.png
2026-06-05 17:35:27.875 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 4eb5f946c8a2 | File: 4eb5f946c8a2_001.jpg | Source: amazon | URL: https://m.media-amazon.com/images/I/81uml4LXj6L.jpg
2026-06-05 17:35:28.038 | INFO     | __main__:download_product_images:223 - Product 4eb5f946c8a2 has 2 images (min 10). Using Playwright fallback.
2026-06-05 17:35:31.702 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Swad Chana dal Namkeen': 15 URLs
2026-06-05 17:35:35.169 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Swad Chana dal Namkeen
2026-06-05 17:35:35.169 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Swad Chana dal Namkeen': 0 URLs
2026-06-05 17:35:37.949 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Swad Chana dal Namkeen': 1 URLs
2026-06-05 17:35:40.406 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Swad Chana dal Namkeen': 0 URLs
2026-06-05 17:35:40.529 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 4eb5f946c8a2 | File: 4eb5f946c8a2_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/b6630cb4-c3fd-48cf-b5b4-1b304e3dc704.png
2026-06-05 17:35:40.801 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 4eb5f946c8a2 | File: 4eb5f946c8a2_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/c68d7bea-95db-4eec-b8e4-3a887b57b5c6.png
2026-06-05 17:35:41.043 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 4eb5f946c8a2 | File: 4eb5f946c8a2_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6f594328-bacf-4b58-ace0-6abb8d22dcc7.png
2026-06-05 17:35:41.275 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 4eb5f946c8a2 | File: 4eb5f946c8a2_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d25f70f0-805a-47eb-8dba-8bb9d919429c.png
